article_id,question_id,part_id,question_number,article_number,article_title,citation_label,parse_status,segment_count,segment_types,missing_segment_types,char_count,warning_types,suspiciously_short,source_url
st.ii-ii.q039.a003,st.ii-ii.q039,ii-ii,39,3,The power exercised by schismatics,II-II q.39 a.3,partial,1,"[""resp""]","[""ad""]",1819,"[""article_missing_replies""]",False,https://www.newadvent.org/summa/3039.htm#article3
st.ii-ii.q039.a004,st.ii-ii.q039,ii-ii,39,4,The punishment inflicted on them,II-II q.39 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1592,[],False,https://www.newadvent.org/summa/3039.htm#article4
st.ii-ii.q040.a001,st.ii-ii.q040,ii-ii,40,1,Is some kind of war lawful?,II-II q.40 a.1,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],4996,[],False,https://www.newadvent.org/summa/3040.htm#article1
st.ii-ii.q040.a002,st.ii-ii.q040,ii-ii,40,2,Is it lawful for clerics to fight?,II-II q.40 a.2,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],3886,[],False,https://www.newadvent.org/summa/3040.htm#article2
st.ii-ii.q040.a003,st.ii-ii.q040,ii-ii,40,3,Is it lawful for belligerents to lay ambushes?,II-II q.40 a.3,partial,1,"[""resp""]","[""ad""]",1407,"[""article_missing_replies""]",False,https://www.newadvent.org/summa/3040.htm#article3
st.ii-ii.q040.a004,st.ii-ii.q040,ii-ii,40,4,Is it lawful to fight on holy days?,II-II q.40 a.4,partial,1,"[""resp""]","[""ad""]",972,"[""article_missing_replies""]",False,https://www.newadvent.org/summa/3040.htm#article4
st.ii-ii.q041.a001,st.ii-ii.q041,ii-ii,41,1,Is strife a sin?,II-II q.41 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2651,[],False,https://www.newadvent.org/summa/3041.htm#article1
st.ii-ii.q041.a002,st.ii-ii.q041,ii-ii,41,2,Is it a daughter of anger?,II-II q.41 a.2,ok,6,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],2434,[],False,https://www.newadvent.org/summa/3041.htm#article2
st.ii-ii.q042.a001,st.ii-ii.q042,ii-ii,42,1,Is it a special sin?,II-II q.42 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1997,[],False,https://www.newadvent.org/summa/3042.htm#article1
st.ii-ii.q042.a002,st.ii-ii.q042,ii-ii,42,2,Is it a mortal sin?,II-II q.42 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2281,[],False,https://www.newadvent.org/summa/3042.htm#article2
st.ii-ii.q043.a001,st.ii-ii.q043,ii-ii,43,1,What is scandal?,II-II q.43 a.1,ok,6,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],4454,[],False,https://www.newadvent.org/summa/3043.htm#article1
st.ii-ii.q043.a002,st.ii-ii.q043,ii-ii,43,2,Is scandal a sin?,II-II q.43 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2269,[],False,https://www.newadvent.org/summa/3043.htm#article2
st.ii-ii.q043.a003,st.ii-ii.q043,ii-ii,43,3,Is it a special sin?,II-II q.43 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1935,[],False,https://www.newadvent.org/summa/3043.htm#article3
st.ii-ii.q043.a004,st.ii-ii.q043,ii-ii,43,4,Is it a mortal sin?,II-II q.43 a.4,partial,1,"[""resp""]","[""ad""]",1474,"[""article_missing_replies""]",False,https://www.newadvent.org/summa/3043.htm#article4
st.ii-ii.q043.a005,st.ii-ii.q043,ii-ii,43,5,Can the perfect be scandalized?,II-II q.43 a.5,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1795,[],False,https://www.newadvent.org/summa/3043.htm#article5
st.ii-ii.q043.a006,st.ii-ii.q043,ii-ii,43,6,Can they give scandal?,II-II q.43 a.6,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1884,[],False,https://www.newadvent.org/summa/3043.htm#article6
st.ii-ii.q043.a007,st.ii-ii.q043,ii-ii,43,7,Are spiritual goods to be foregone on account of scandal?,II-II q.43 a.7,ok,6,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],5262,[],False,https://www.newadvent.org/summa/3043.htm#article7
st.ii-ii.q043.a008,st.ii-ii.q043,ii-ii,43,8,Are temporal things to be foregone on account of scandal?,II-II q.43 a.8,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],3585,[],False,https://www.newadvent.org/summa/3043.htm#article8
st.ii-ii.q044.a001,st.ii-ii.q044,ii-ii,44,1,Should precepts be given about charity?,II-II q.44 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2798,[],False,https://www.newadvent.org/summa/3044.htm#article1
st.ii-ii.q044.a002,st.ii-ii.q044,ii-ii,44,2,Should there be one or two?,II-II q.44 a.2,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],1789,[],False,https://www.newadvent.org/summa/3044.htm#article2
st.ii-ii.q044.a003,st.ii-ii.q044,ii-ii,44,3,Do two suffice?,II-II q.44 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2461,[],False,https://www.newadvent.org/summa/3044.htm#article3
st.ii-ii.q044.a004,st.ii-ii.q044,ii-ii,44,4,"Is it fittingly prescribed that we should love God, ""with thy whole heart""?",II-II q.44 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1621,[],False,https://www.newadvent.org/summa/3044.htm#article4
st.ii-ii.q044.a005,st.ii-ii.q044,ii-ii,44,5,"Is it fittingly added: ""With thy whole mind,"" etc.?",II-II q.44 a.5,partial,1,"[""resp""]","[""ad""]",2938,"[""article_missing_replies""]",False,https://www.newadvent.org/summa/3044.htm#article5
st.ii-ii.q044.a006,st.ii-ii.q044,ii-ii,44,6,Is it possible to fulfil this precept in this life?,II-II q.44 a.6,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1715,[],False,https://www.newadvent.org/summa/3044.htm#article6
st.ii-ii.q044.a007,st.ii-ii.q044,ii-ii,44,7,"The precept: ""Thou shalt love thy neighbor as thyself""",II-II q.44 a.7,partial,1,"[""resp""]","[""ad""]",1559,"[""article_missing_replies""]",False,https://www.newadvent.org/summa/3044.htm#article7
st.ii-ii.q044.a008,st.ii-ii.q044,ii-ii,44,8,Is the order of charity included in the precept?,II-II q.44 a.8,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1675,[],False,https://www.newadvent.org/summa/3044.htm#article8
st.ii-ii.q045.a001,st.ii-ii.q045,ii-ii,45,1,Should wisdom be reckoned among the gifts of the Holy Ghost?,II-II q.45 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3178,[],False,https://www.newadvent.org/summa/3045.htm#article1
st.ii-ii.q045.a002,st.ii-ii.q045,ii-ii,45,2,What is its subject?,II-II q.45 a.2,ok,3,"[""resp"", ""ad"", ""ad""]",[],2102,[],False,https://www.newadvent.org/summa/3045.htm#article2
st.ii-ii.q045.a003,st.ii-ii.q045,ii-ii,45,3,Is wisdom only speculative or also practical?,II-II q.45 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1559,[],False,https://www.newadvent.org/summa/3045.htm#article3
st.ii-ii.q045.a004,st.ii-ii.q045,ii-ii,45,4,Is the wisdom that is a gift compatible with mortal sin?,II-II q.45 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1205,[],False,https://www.newadvent.org/summa/3045.htm#article4
st.ii-ii.q045.a005,st.ii-ii.q045,ii-ii,45,5,Is it in all those who have sanctifying grace?,II-II q.45 a.5,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1930,[],False,https://www.newadvent.org/summa/3045.htm#article5
st.ii-ii.q045.a006,st.ii-ii.q045,ii-ii,45,6,Which beatitude corresponds to it?,II-II q.45 a.6,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3545,[],False,https://www.newadvent.org/summa/3045.htm#article6
st.ii-ii.q046.a001,st.ii-ii.q046,ii-ii,46,1,Is folly contrary to wisdom?,II-II q.46 a.1,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],2206,[],False,https://www.newadvent.org/summa/3046.htm#article1
st.ii-ii.q046.a002,st.ii-ii.q046,ii-ii,46,2,Is folly a sin?,II-II q.46 a.2,ok,3,"[""resp"", ""ad"", ""ad""]",[],1299,[],False,https://www.newadvent.org/summa/3046.htm#article2
st.ii-ii.q046.a003,st.ii-ii.q046,ii-ii,46,3,To which capital sin is it reducible?,II-II q.46 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1261,[],False,https://www.newadvent.org/summa/3046.htm#article3
st.ii-ii.q047.a001,st.ii-ii.q047,ii-ii,47,1,Is prudence in the will or in the reason?,II-II q.47 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2527,[],False,https://www.newadvent.org/summa/3047.htm#article1
st.ii-ii.q047.a002,st.ii-ii.q047,ii-ii,47,2,"If in the reason, is it only in the practical, or also in the speculative reason?",II-II q.47 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2398,[],False,https://www.newadvent.org/summa/3047.htm#article2
st.ii-ii.q047.a003,st.ii-ii.q047,ii-ii,47,3,Does it take cognizance of singulars?,II-II q.47 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1546,[],False,https://www.newadvent.org/summa/3047.htm#article3
st.ii-ii.q047.a004,st.ii-ii.q047,ii-ii,47,4,Is it virtue?,II-II q.47 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2180,[],False,https://www.newadvent.org/summa/3047.htm#article4
st.ii-ii.q047.a005,st.ii-ii.q047,ii-ii,47,5,Is it a special virtue?,II-II q.47 a.5,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2835,[],False,https://www.newadvent.org/summa/3047.htm#article5
st.ii-ii.q047.a006,st.ii-ii.q047,ii-ii,47,6,Does it appoint the end to the moral virtues?,II-II q.47 a.6,ok,3,"[""resp"", ""ad"", ""ad""]",[],1710,[],False,https://www.newadvent.org/summa/3047.htm#article6
st.ii-ii.q047.a007,st.ii-ii.q047,ii-ii,47,7,Does it fix the mean in the moral virtues?,II-II q.47 a.7,ok,3,"[""resp"", ""ad"", ""ad""]",[],1345,[],False,https://www.newadvent.org/summa/3047.htm#article7
st.ii-ii.q047.a008,st.ii-ii.q047,ii-ii,47,8,Is its proper act command?,II-II q.47 a.8,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1887,[],False,https://www.newadvent.org/summa/3047.htm#article8
st.ii-ii.q047.a009,st.ii-ii.q047,ii-ii,47,9,Does solicitude or watchfulness belong to prudence?,II-II q.47 a.9,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1617,[],False,https://www.newadvent.org/summa/3047.htm#article9
st.ii-ii.q047.a010,st.ii-ii.q047,ii-ii,47,10,Does prudence extend to the governing of many?,II-II q.47 a.10,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2182,[],False,https://www.newadvent.org/summa/3047.htm#article10
st.ii-ii.q047.a011,st.ii-ii.q047,ii-ii,47,11,Is the prudence which regards private good the same in species as that which regards the common good?,II-II q.47 a.11,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2081,[],False,https://www.newadvent.org/summa/3047.htm#article11
st.ii-ii.q047.a012,st.ii-ii.q047,ii-ii,47,12,"Is prudence in subjects, or only in their rulers?",II-II q.47 a.12,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1186,[],False,https://www.newadvent.org/summa/3047.htm#article12
st.ii-ii.q047.a013,st.ii-ii.q047,ii-ii,47,13,Is prudence in the wicked?,II-II q.47 a.13,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3347,[],False,https://www.newadvent.org/summa/3047.htm#article13
st.ii-ii.q047.a014,st.ii-ii.q047,ii-ii,47,14,Is prudence in all good men?,II-II q.47 a.14,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1812,[],False,https://www.newadvent.org/summa/3047.htm#article14
st.ii-ii.q047.a015,st.ii-ii.q047,ii-ii,47,15,Is prudence in us naturally?,II-II q.47 a.15,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2790,[],False,https://www.newadvent.org/summa/3047.htm#article15
st.ii-ii.q047.a016,st.ii-ii.q047,ii-ii,47,16,Is prudence lost by forgetfulness?,II-II q.47 a.16,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1405,[],False,https://www.newadvent.org/summa/3047.htm#article16
st.ii-ii.q048.a001,st.ii-ii.q048,ii-ii,48,1,"The three parts of prudence: integral, subjective, and potential",II-II q.48 a.1,ok,6,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],5342,[],False,https://www.newadvent.org/summa/3048.htm#article1
st.ii-ii.q049.a001,st.ii-ii.q049,ii-ii,49,1,Memory,II-II q.49 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3067,[],False,https://www.newadvent.org/summa/3049.htm#article1
st.ii-ii.q049.a002,st.ii-ii.q049,ii-ii,49,2,Understanding or Intelligence,II-II q.49 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2352,[],False,https://www.newadvent.org/summa/3049.htm#article2
st.ii-ii.q049.a003,st.ii-ii.q049,ii-ii,49,3,Docility,II-II q.49 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1924,[],False,https://www.newadvent.org/summa/3049.htm#article3
st.ii-ii.q049.a004,st.ii-ii.q049,ii-ii,49,4,Shrewdness,II-II q.49 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2019,[],False,https://www.newadvent.org/summa/3049.htm#article4
st.ii-ii.q049.a005,st.ii-ii.q049,ii-ii,49,5,Reason,II-II q.49 a.5,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1773,[],False,https://www.newadvent.org/summa/3049.htm#article5
st.ii-ii.q049.a006,st.ii-ii.q049,ii-ii,49,6,foresight,II-II q.49 a.6,partial,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1903,"[""leading_unlabeled_paragraph_skipped""]",False,https://www.newadvent.org/summa/3049.htm#article6
st.ii-ii.q049.a007,st.ii-ii.q049,ii-ii,49,7,Circumspection,II-II q.49 a.7,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1544,[],False,https://www.newadvent.org/summa/3049.htm#article7
st.ii-ii.q049.a008,st.ii-ii.q049,ii-ii,49,8,Caution,II-II q.49 a.8,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1272,[],False,https://www.newadvent.org/summa/3049.htm#article8
st.ii-ii.q050.a001,st.ii-ii.q050,ii-ii,50,1,Is a species of prudence regnative?,II-II q.50 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2046,[],False,https://www.newadvent.org/summa/3050.htm#article1
st.ii-ii.q050.a002,st.ii-ii.q050,ii-ii,50,2,Is political economy a species of prudence?,II-II q.50 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1661,[],False,https://www.newadvent.org/summa/3050.htm#article2
st.ii-ii.q050.a003,st.ii-ii.q050,ii-ii,50,3,Is domestic economy a species of prudence?,II-II q.50 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1450,[],False,https://www.newadvent.org/summa/3050.htm#article3
st.ii-ii.q050.a004,st.ii-ii.q050,ii-ii,50,4,Is military prudence?,II-II q.50 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1395,[],False,https://www.newadvent.org/summa/3050.htm#article4
st.ii-ii.q051.a001,st.ii-ii.q051,ii-ii,51,1,Is euboulia a virtue?,II-II q.51 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2350,[],False,https://www.newadvent.org/summa/3051.htm#article1
st.ii-ii.q051.a002,st.ii-ii.q051,ii-ii,51,2,"Is it a special virtue, distinct from prudence?",II-II q.51 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2076,[],False,https://www.newadvent.org/summa/3051.htm#article2
st.ii-ii.q051.a003,st.ii-ii.q051,ii-ii,51,3,Is synesis a special virtue?,II-II q.51 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2902,[],False,https://www.newadvent.org/summa/3051.htm#article3
st.ii-ii.q051.a004,st.ii-ii.q051,ii-ii,51,4,Is gnome a special virtue?,II-II q.51 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2496,[],False,https://www.newadvent.org/summa/3051.htm#article4
st.ii-ii.q052.a001,st.ii-ii.q052,ii-ii,52,1,Should counsel be reckoned among the seven gifts of the Holy Ghost?,II-II q.52 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2020,[],False,https://www.newadvent.org/summa/3052.htm#article1
st.ii-ii.q052.a002,st.ii-ii.q052,ii-ii,52,2,Does the gift of counsel correspond to prudence?,II-II q.52 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1564,[],False,https://www.newadvent.org/summa/3052.htm#article2
st.ii-ii.q052.a003,st.ii-ii.q052,ii-ii,52,3,Does the gift of counsel remain in heaven?,II-II q.52 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3056,[],False,https://www.newadvent.org/summa/3052.htm#article3
st.ii-ii.q052.a004,st.ii-ii.q052,ii-ii,52,4,"Does the fifth beatitude, ""Blessed are the merciful,"" etc. correspond to the gift of counsel?",II-II q.52 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1180,[],False,https://www.newadvent.org/summa/3052.htm#article4
st.ii-ii.q053.a001,st.ii-ii.q053,ii-ii,53,1,Is imprudence a sin?,II-II q.53 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2040,[],False,https://www.newadvent.org/summa/3053.htm#article1
st.ii-ii.q053.a002,st.ii-ii.q053,ii-ii,53,2,Is it a special sin?,II-II q.53 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3750,[],False,https://www.newadvent.org/summa/3053.htm#article2
st.ii-ii.q053.a003,st.ii-ii.q053,ii-ii,53,3,Precipitation or temerity,II-II q.53 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2030,[],False,https://www.newadvent.org/summa/3053.htm#article3
st.ii-ii.q053.a004,st.ii-ii.q053,ii-ii,53,4,Thoughtlessness,II-II q.53 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1746,[],False,https://www.newadvent.org/summa/3053.htm#article4
st.ii-ii.q053.a005,st.ii-ii.q053,ii-ii,53,5,Inconstancy,II-II q.53 a.5,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1985,[],False,https://www.newadvent.org/summa/3053.htm#article5
st.ii-ii.q053.a006,st.ii-ii.q053,ii-ii,53,6,The origin of these vices,II-II q.53 a.6,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1184,[],False,https://www.newadvent.org/summa/3053.htm#article6
st.ii-ii.q054.a001,st.ii-ii.q054,ii-ii,54,1,Is negligence a special sin?,II-II q.54 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1738,[],False,https://www.newadvent.org/summa/3054.htm#article1
st.ii-ii.q054.a002,st.ii-ii.q054,ii-ii,54,2,To which virtue is it opposed?,II-II q.54 a.2,ok,5,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad""]",[],1786,[],False,https://www.newadvent.org/summa/3054.htm#article2
st.ii-ii.q054.a003,st.ii-ii.q054,ii-ii,54,3,Is negligence a mortal sin?,II-II q.54 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1877,[],False,https://www.newadvent.org/summa/3054.htm#article3
st.ii-ii.q055.a001,st.ii-ii.q055,ii-ii,55,1,Is prudence of the flesh a sin?,II-II q.55 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2454,[],False,https://www.newadvent.org/summa/3055.htm#article1
st.ii-ii.q055.a002,st.ii-ii.q055,ii-ii,55,2,Is it a mortal sin?,II-II q.55 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2069,[],False,https://www.newadvent.org/summa/3055.htm#article2
st.ii-ii.q055.a003,st.ii-ii.q055,ii-ii,55,3,Is craftiness a special sin?,II-II q.55 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1577,[],False,https://www.newadvent.org/summa/3055.htm#article3
st.ii-ii.q055.a004,st.ii-ii.q055,ii-ii,55,4,Guile,II-II q.55 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1713,[],False,https://www.newadvent.org/summa/3055.htm#article4
st.ii-ii.q055.a005,st.ii-ii.q055,ii-ii,55,5,Fraud,II-II q.55 a.5,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],936,[],False,https://www.newadvent.org/summa/3055.htm#article5
st.ii-ii.q055.a006,st.ii-ii.q055,ii-ii,55,6,Solicitude about temporal things,II-II q.55 a.6,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2361,[],False,https://www.newadvent.org/summa/3055.htm#article6
st.ii-ii.q055.a007,st.ii-ii.q055,ii-ii,55,7,Solicitude about the future,II-II q.55 a.7,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1973,[],False,https://www.newadvent.org/summa/3055.htm#article7
st.ii-ii.q055.a008,st.ii-ii.q055,ii-ii,55,8,The origin of these vices,II-II q.55 a.8,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1887,[],False,https://www.newadvent.org/summa/3055.htm#article8
st.ii-ii.q056.a001,st.ii-ii.q056,ii-ii,56,1,The precepts of prudence,II-II q.56 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1678,[],False,https://www.newadvent.org/summa/3056.htm#article1
st.ii-ii.q056.a002,st.ii-ii.q056,ii-ii,56,2,The precepts relating to the opposite vices,II-II q.56 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1440,[],False,https://www.newadvent.org/summa/3056.htm#article2
st.ii-ii.q057.a001,st.ii-ii.q057,ii-ii,57,1,Is right the object of justice?,II-II q.57 a.1,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3036,[],False,https://www.newadvent.org/summa/3057.htm#article1
st.ii-ii.q057.a002,st.ii-ii.q057,ii-ii,57,2,Is right fittingly divided into natural and positive right?,II-II q.57 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2681,[],False,https://www.newadvent.org/summa/3057.htm#article2
st.ii-ii.q057.a003,st.ii-ii.q057,ii-ii,57,3,Is the right of nations the same as natural right?,II-II q.57 a.3,ok,3,"[""resp"", ""ad"", ""ad""]",[],2468,[],False,https://www.newadvent.org/summa/3057.htm#article3
st.ii-ii.q057.a004,st.ii-ii.q057,ii-ii,57,4,Are right of dominion and paternal right distinct species?,II-II q.57 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],3199,[],False,https://www.newadvent.org/summa/3057.htm#article4
st.ii-ii.q058.a001,st.ii-ii.q058,ii-ii,58,1,What is justice?,II-II q.58 a.1,ok,7,"[""resp"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad"", ""ad""]",[],3485,[],False,https://www.newadvent.org/summa/3058.htm#article1
st.ii-ii.q058.a002,st.ii-ii.q058,ii-ii,58,2,Is justice always towards another?,II-II q.58 a.2,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2253,[],False,https://www.newadvent.org/summa/3058.htm#article2
st.ii-ii.q058.a003,st.ii-ii.q058,ii-ii,58,3,Is it a virtue?,II-II q.58 a.3,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1733,[],False,https://www.newadvent.org/summa/3058.htm#article3
st.ii-ii.q058.a004,st.ii-ii.q058,ii-ii,58,4,Is it in the will as its subject?,II-II q.58 a.4,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1964,[],False,https://www.newadvent.org/summa/3058.htm#article4
st.ii-ii.q058.a005,st.ii-ii.q058,ii-ii,58,5,Is it a general virtue?,II-II q.58 a.5,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2250,[],False,https://www.newadvent.org/summa/3058.htm#article5
st.ii-ii.q058.a006,st.ii-ii.q058,ii-ii,58,6,"As a general virtue, is it essentially the same as every virtue?",II-II q.58 a.6,ok,3,"[""resp"", ""ad"", ""ad""]",[],2648,[],False,https://www.newadvent.org/summa/3058.htm#article6
st.ii-ii.q058.a007,st.ii-ii.q058,ii-ii,58,7,Is there a particular justice?,II-II q.58 a.7,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],1792,[],False,https://www.newadvent.org/summa/3058.htm#article7
st.ii-ii.q058.a008,st.ii-ii.q058,ii-ii,58,8,Does particular justice have a matter of its own?,II-II q.58 a.8,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2075,[],False,https://www.newadvent.org/summa/3058.htm#article8
st.ii-ii.q058.a009,st.ii-ii.q058,ii-ii,58,9,"Is it about passions, or about operations only?",II-II q.58 a.9,ok,4,"[""resp"", ""ad"", ""ad"", ""ad""]",[],2999,[],False,https://www.newadvent.org/summa/3058.htm#article9
